TestID,Summary
test_343,"A small village grew into an industrial city due to coal deposits, absorbing nearby villages and preserving historical buildings."
test_344,"Discussion on global environmental issues, emphasizing the need for long-term solutions and international cooperation to prevent irreversible damage."
test_345,"Dennis pretends to be a girl online to make friends, leading to a complicated situation."
test_346,"Nathan is excited about his summer internship at the Chicago Tribune, confident in gaining valuable experience."
test_347,"Person rents a silver Toyota Corolla for 3 days, provides ID, and signs form. Return by noon on third day."
test_348,"Person1 plans to visit New York for business and sightseeing, including universities and tourist spots."
test_349,Person1 asks about film development time; Person2 offers options. Person1 decides to return the next day.
test_350,Flight CA216 to Chengdu is delayed due to heavy rain; duration unknown. Passengers advised to await further announcements.
test_351,Person1 asks for directions to Peking University; Person2 suggests asking a nearby policeman.
test_352,"Two people discuss the news, weather, and sports, with little new information shared."
test_353,"Person1 dislikes violent computer games, fearing negative influence on boys. Person2 argues games can teach computer skills."
test_354,Two friends decide to skip beers and opt for gym activities and dancing for fun and fitness.
test_355,Two people decide to order chicken feet and a bottle of house red wine at a restaurant.
test_356,"Person2 has guided American tourists, showing them places like Huangguoshu Falls in China."
test_357,Jack confirms a three-night double reservation and fills out forms upon arrival.
test_358,Mark missed work due to a hangover; Jill updates him on a colleague's new baby.
test_359,Person1 invites Person2 out; Person2 declines due to husband's disapproval despite interest in the theater.
test_360,"Cal Ripken's home run puts Baltimore ahead 5-4. Fans enjoy the game, praising the venue and atmosphere."
test_361,"Person1 helps Person2, who expresses gratitude and appreciation for the kindness and support received."
test_362,"Country exports copper and coal, imports oil, iron, and aluminum, and recently discovered small precious stone deposits."
test_363,Two people discuss art preferences and plan to visit a Greek and Roman sculpture exhibition together.
test_364,"Person2 returns a book and checks out a video, ensuring proper care to avoid fines."
test_365,"Person1 explains bowling basics to Person2, promising to share more details during the game."
test_366,"Bank offers money transfer and tailored consultation services for stock investors, accessible via phone or Internet."
test_367,"Person1 plans to check out soon and needs luggage storage, requiring a deposit via VISA."
test_368,A party of three inquires about buffet pricing and drink charges at a restaurant.
test_369,"Person1 explains loan options for studying abroad, eligibility criteria, and age limits to Person2."
test_370,Person1 asks for English songs; Person2 confirms availability but needs time to find them due to rarity.
test_371,"Person1 interviews Person2, discussing their writing experience and interest in a position at the newspaper."
test_372,"Jack plans to send a brief, polite email inquiry about interview results and monitor for replies."
test_373,"Person1 tours Person2's house, admiring the spacious courtyard and corn ears hung for winter peeling."
test_374,Person1 plans to check out soon and inquires about baggage storage; Person2 explains deposit requirements.
test_375,"Person1 warns Person2 about a suspicious website asking for personal information, suspecting it's a scam."
test_376,"Teachers discuss the possibility of a new lab building, hindered by funding issues, but hopeful for government support."
test_377,Kate finds using her credit card convenient but is reminded by Henry to be cautious and repay the bank.
test_378,"Mr. Smith chooses to visit a mountain village, requiring an early start for the 100-kilometer trip."
test_379,"Person2 manages stress with cucumbers, values motherhood, plans to be a lawyer, and advises teens to live authentically."
test_380,Person2 started collecting stamps at ten and enjoys it despite not owning valuable originals.
test_381,"Tom, inspired by successful businessmen, started a web design company in high school and now runs a green products business."
test_382,"Police investigate a North London murder; seeking witnesses, including two women and a drunk man, near Neasden subway."
test_383,"Sherry plans to visit Quebec for a wedding, sightseeing in Montreal and Quebec City, practicing French."
test_384,"Tom persuades Jane to have dinner together, combining study and safety, despite her busy schedule."
test_385,Person1 is frustrated with persistent back pain; Person2 suggests following the prescribed medication dosage.
test_386,Person1 asks Person2 for a 200 yuan loan due to financial strain from buying a new computer.
test_387,Person1 struggles with handwriting improvement; Person2 advises patience and perseverance for eventual progress.
test_388,"Person1 is alarmed by Person2 using an eyelash curler, fearing injury, while Person2 reassures it's harmless."
test_389,"Person2 inquires about weekend driving courses; Person1 provides details on schedule, coaches, and training structure."
test_390,Tina has been learning piano for 8 years from a UK teacher and offers an introduction to her.
test_391,"Person2 is experienced, works well in teams, seeks growth, and is open to challenges despite initial nervousness."
test_392,Stephanie feels unwell and tired; George suggests asking for an extension on her report to rest.
test_393,"David is uninterested in skating and spending Christmas at a country hotel, preferring New York's festivities."
test_394,"Bob visited a friend, attended a dance party, while Person1 watched TV, shopped, and played tennis, winning the game."
test_395,"Person1 borrows $50 from Person2, hoping it brings luck in finding a job they prefer over farm work."
test_396,Person1 needs a jacket and tie for the restaurant; conference delayed to 9:30 AM for convenience.
test_397,"Children initially homesick at camp, but enjoyed activities like tours, sports, and a barbecue, wanting to return."
test_398,Dad considers quitting job for computer programming; daughter offers future help with family business.
test_399,"Kalina informs Professor Clark about her accident and missing class due to a concussion, returning next week."
test_400,Tenant struggles with delayed repairs and disputes with landlord over repair costs after a party incident. Seeks advice.
test_401,"Person2 collects an Export L/C from Person1 for Sayuri Beds, Tokyo, and signs for it."
test_402,Person1 lost their purse and Person2 suggests retracing steps to the hotdog stand to find it.
test_403,"Person1 insists Person2 take their turn washing dishes, as per their agreement. Person2 agrees to do them."
test_404,"A couple discusses their relationship, expressing love and resolving tension, ending with an apology."
test_405,"Unemployment fuels social problems, posing challenges for governments to manage effectively."
test_406,Person1 needs a costume for a country-themed party; Person2 offers to help find it.
test_407,"Person1 and Person2 enjoy Beijing nightlife, dancing at a nightclub with live music and drinks."
test_408,Person1 wants to leave office work for farming; Person2 is supportive but highlights the challenges involved.
test_409,"Person1 orders drinks and appetizers, surprised by the $80 total."
test_410,"Mary regrets arguing with Ann over canceled beach plans, realizing she overreacted and plans to reconcile."
test_411,"Person1 asks for cigarettes, souvenirs, and the men's room location; Person2 provides directions and information."
test_412,"Catherine and Tom discuss ""Fast Food Nation,"" highlighting fast food's convenience and health concerns in American culture."
test_413,"Person1 instructs Person2 on bus fare, route, and seating. Person2 confirms destination and requests notification upon arrival."
test_414,Two people discuss their experiences and personal losses during the 9/11 terrorist attacks.
test_415,"Karl and his wife move to Minnesota for a peaceful community and affordable housing, meeting friendly neighbor Chuck."
test_416,"Person2 orders a hard-boiled egg, dark toast, and orange juice for later."
test_417,"Person1 is going to bed, while Person2 stays up to review the household budget."
test_418,Person1 and Person2 plan to meet next Monday at 3 PM to discuss ideas.
test_419,"Person2 seeks help choosing a gift for his girlfriend, decides to propose, and looks for engagement rings."
test_420,"Person1 trades in a Ford Pinto for a Ford Focus, impressed by its features and financing options."
test_421,"Apple Corporation offers Ballam a computer engineer position with a starting salary of 4,000 yuan per month."
test_422,"Person1 offers a service to streamline fund transfers and administration, addressing Person2's current organizational issues."
test_423,Person1 is still hungry after dinner and considers making a peanut butter and jelly sandwich.
test_424,Person1 gets blood drawn to check white blood cell count for potential infection; experiences minor discomfort.
test_425,Tenant Steven reports a power failure; instructed to check and replace blown fuses in the basement.
test_426,Paula seeks help from a law student friend to resolve a rent dispute with her landlord over a repair deduction.
test_427,"Office maintenance issues include broken AC, clogged toilet, faulty wiring, and flooded parking lot needing handyman attention."
test_428,"Two people discuss job loss, interviews, and consider an electrician apprentice program as a potential opportunity."
test_429,"Person2 describes a good working relationship with the boss, highlighting his analytical skills and decision-making abilities."
test_430,"Mr. Tang presents his Tour Guide Certificate and speaks English and Russian, currently on holiday from his agency job."
test_431,Person2 buys a pure gold watch for one thousand yuan after negotiation with Person1.
test_432,Tom asks Sara to watch his son while they take their daughter to the hospital.
test_433,"Amy's first job was as a secretary, then Personnel Manager, before moving to the Sales Department."
test_434,Andrew's sister advises him on healthy eating and exercise after he joins a questionable diet program.
test_435,Greg Sonders from Brown College discusses Mary's sports involvement and academic achievements for potential admission.
test_436,"Person1 requests a taxi to the railway station, discussing traffic and requesting a careful drive."
test_437,"Brian learned English in college, has been in the U.S. for 3 weeks, and visited Las Vegas once."
test_438,"Person2 visits doctor for a physical exam and discusses breathing issues; tests for allergies, asthma, and blood levels planned."
test_439,"Two people discuss hypothetical spending if they won the Pools, but conclude it's unlikely and order drinks instead."
test_440,"Person1 panics about marriage, but Person2 reassures them, reminding them of their love and commitment to Amy."
test_441,"Person1 orders 2,000 business cards, requests a 3-day turnaround, and agrees to pay extra for faster service."
test_442,"Brian arranged the trip, with an early pickup for a flight and meetings scheduled upon arrival."
test_443,"Paul will join Thanksgiving dinner at a friend's house, bringing wine, as his family is in Finland."
test_444,John asks Susan to show his cousin around on Saturday; they plan to meet for dinner later.
test_445,"Two people discuss evening classes, considering options like photography, web design, and Indian cooking, focusing on costs and interests."
test_446,"Group discusses dinner plans, considering dietary preferences, and decides on Carrots for tomorrow as it's closed today."
test_447,Gene is taking a driving test for a job in LA and plans to buy a 2016 Honda Accord.
test_448,"Person1 selects and purchases a pen in a brown case, opting to pay by charge."
test_449,The fundraiser marathon raised money for cancer research and boosted the company's community image through sponsorship and participation.
test_450,Person1 asks Person2 for directions to the Peak Tram and requests to write them down.
test_451,"Person2 buys two small and one big sandalwood fan, appreciating their fragrance and price."
test_452,"External factors: political, economic, social, technological. Internal factors: human resources, team spirit, innovation, departmental coordination."
test_453,"Discussion on starting a project: preparatory meeting at 2 PM, Person1 joins at 3 PM, timeline possibly one year."
test_454,"Person1 suggests a one-day river trip for Person2, who prefers natural landscapes."
test_455,"Person2 orders a beef-burger, fries, and a banana milkshake from Person1."
test_456,"Two people admire lanterns and discuss puzzles and poems at the Lantern Festival, highlighting a giant dragon lantern."
test_457,Person1 passed two interview rounds at ABC Company and plans to celebrate with Person2 at 5 PM.
test_458,"Tim and Karren part ways after a pleasant conversation, hoping to meet again."
test_459,"Person1 and Person2 discuss a department meeting, office supplies, photocopying, and the friendly work environment."
test_460,Person1 struggles with bath buttons; Person2 agrees to help in person with bath and other switches.
test_461,Person1 seeks best-sellers and novel recommendations; Person2 suggests a Japanese novelist's latest work.
test_462,Person 1 asks Person 2 to teach a 78-year-old emigrant friend to read English. Person 2 agrees reluctantly.
test_463,"Person1 picks up a ticket, pays $800 by card after filling a booking form."
test_464,"Two people plan to cook spicy chicken curry together, with one teaching the other how to cook."
test_465,Person2 explains how to use an IC card phone and a coin phone to Person1.
test_466,"EDD offers computer access, workshops, and job fairs to assist with job searches."
test_467,Tom considers buying a second-hand computer due to budget constraints; advice is to be cautious with used goods.
test_468,"In China, taking leftovers home is uncommon; ordering excess food is traditional, often leading to waste."
test_469,"Person1 overpaid for a bag at a Chinese market due to not bargaining, frustrating him."
test_470,"Person2 is proficient in English, studied it extensively, and also speaks some French and Japanese."
test_471,"Person2 opens checking and savings accounts, receives debit cards, and learns about overdraft terms and document approval."
test_472,"Person1 can get a 10 pence discount coupon for every 3 bags of sugar, valid for one year."
test_473,"Steve helped Johnny clean the kitchen and take out the garbage, then hurriedly left."
test_474,"Person loses train ticket and wallet, but buys a hard sleeper ticket to Shanghai with assistance."
test_475,Ann's trip was busy; she recommends an in-flight well-being program to avoid jet lag.
test_476,Mary can't attend John's party due to her new job. Tom suggests a summer job at his father's construction company.
test_477,"Harry narrowly avoided being hit by a car while crossing the street, realizing the need for caution."
test_478,"Steven Kayne opened a bicycle shop, pursuing his passion for bikes, enjoying flexible hours, and working with friends."
test_479,"A couple humorously debates their age, with one insisting they're middle-aged and the other disagreeing."
test_480,"Person2 enjoyed the meal, ordered apple crisp and chocolate mousse cake, and requested four teas."
test_481,"Two people negotiate room arrangements, deciding on bunk beds, stereo placement, and desk allocation through discussion and humor."
test_482,"Person1 applies for a library card, provides ID, and receives information on rules and hours from Person2."
test_483,"Person2 works longer than 9-5, earns bonuses, has flexible breaks, and handles information digitally in a cubicle."
test_484,"Nick learns to use laundry machines with Alice's help, revealing cultural differences in independence."
test_485,"Two people exchange greetings, discuss being busy, and plan to talk later."
test_486,Katie's evaluation highlights punctuality improvement and encourages proactive tasks during downtime without needing reminders.
test_487,"Plan a surprise birthday party for grandpa at home with jazz music, pizza, cake, salad, and a book gift."
test_488,"Gian Luca from Spain meets Gina, a self-employed Finnish journalist, and introduces her to Robert at a conference."
test_489,"Birds in North Carolina mountains are noisy every 17 years, singing and dancing in trees for weeks."
test_490,"Person orders a turkey sandwich with cheese, beef soup, and Diet Coke, paying $10 for a $9 total."
test_491,"James is waiting for his jacket from David before leaving for the train, while packing cookies for grandparents."
test_492,"Ted is undecided about his holiday, while Person1 plans to visit China with their husband."
test_493,"Father and child plan to watch ""No Country for Old Men"" and visit McDonald's afterward."
test_494,"Person 2's house was robbed, losing all furniture. They've contacted the police but must wait."
test_495,Jack invites Charlie to play a new character-creation video game at his house after school.
test_496,"Person2's interest in country music led to a radio program and writing articles, building a personal library."
test_497,"Person1 learns to use washing machines, buys too much soap, and discusses cultural differences in independence with Person2."
test_498,Matthew and Steve reconnect; Steve offers housing help as Matthew searches for a new place.
test_499,"Frank got a promotion and is throwing a big party on Saturday, inviting Betsy and 150 others."
