TestID,Summary
test_127,"During the conversation, Person1 asks Person2 about his educational background, to which Person2 responds that he attended Yale University and studied Economics. Person1 then inquires about Person2's age, and Person2 reveals that he is twenty-seven years old. Person1 continues the conversation by asking about Person2's work experience, and Person2 mentions that he has been working in a bank for the past five years. Lastly, Person1 asks about Person2's salary at the bank, and Person2 states that he received $500 per week."
test_128,"Person1 is looking for a gift for their niece. Person2 suggests a Barbie doll, which Person1 agrees to. Person2 shows Person1 a digital Barbie and Person1 decides to buy it. The price is $29.95, and Person1 pays in cash. Person2 thanks Person1 for shopping."
test_129,"Person1 asks if they can help Person2. Person2 requests a pair of sport shoes, specifically Jordan brand. Person1 asks for the size, and Person2 replies with size 41. Person1 provides the shoes, and Person2 confirms that they fit. Person2 then asks if the price can be reduced, but Person1 explains that the shoes are already on sale."
test_130,Person1 is lost and looking for directions to the science museum. Person2 offers to help and explains how to use the ticket machines and navigate the train system. Person1 expresses gratitude and thanks Person2 for their assistance.
test_131,"Simon, a retired person, discusses his experience with retirement and how he has been spending his time. He mentions that he has been spending more time with his family and traveling during off-season to avoid crowds and save money. However, he also mentions that he hasn't completely stopped working. He explains that he is on a phased retirement scheme where he had a six-month break from work and can now apply for project work with his former company. The company advertises these positions on their website for retired employees like Simon to access. The projects can vary in duration, from a few days to several months, and Simon has the flexibility to choose when he wants to work. This arrangement benefits both Simon and the company, as Simon can manage his own time and the company gets flexibility and access to Simon's expertise and contacts."
test_132,"Person1 suggests to Person2 that he should get up and dance with a woman at the party. Person2 refuses, stating that the woman in question seems intellectual. Person1 then asks Person2 what kind of woman he likes, to which Person2 responds that he wants a woman who is affectionate and fulfills his needs, and the woman at the party does not fit that description. Person1 argues that times are changing and that Person2 will not find a woman who will cater to his every need. Person2 disagrees, stating that he has met women like that before, just not at the party. Person1 questions Person2 about his household responsibilities, to which Person2 responds with eating, watching TV, and taking out the garbage. Person1 expresses disbelief and states that Person2 will never get married if he continues with this mindset. Person2 asks Person1 about his idea of the perfect woman, to which Person1 describes someone outgoing, caring, and non-judgmental. Person2 maintains his viewpoint and says he will go home to a TV dinner and his dog. Person1 concludes by saying that if he sticks with Person2, it will be a long and lonely night."
test_133,"Person1 and Person2 are discussing the heavy storm that occurred last night. Person1 mentions that one of the biggest branches of the big tree in front of their house came down, but fortunately, it didn't cause any damage to their home. Person2 expresses their dislike for storms and hopes for nicer spring weather. Person1 mentions that April is here and the flowers are beginning to blossom. Person2 agrees but still finds the weather terrible. Person1 concludes by saying that they shouldn't complain since they had a fine March."
test_134,"Person1 suggests that Person2 should enjoy themselves by watching TV together, but Person2 finds it boring and prefers to do other activities. Person1 disagrees and thinks that TV can be enjoyable. Person2 explains that they don't think watching TV is good for them and prefers to engage in activities that they can learn from. Person1 questions if going out is a better option. Person2 believes there are many other activities they can do together that they can learn from, such as playing music."
test_135,"Ben expresses his nervousness about starting school and his concerns about getting along with his classmates. Person1 reassures him and encourages him to take it easy, assuring him that he will make friends soon. Ben expresses gratitude and asks about the schedule for the first day of school. Person1 explains that the first class begins at 8 o'clock, with 10 minutes for homework and 20 minutes for morning reading before that. Ben confirms that they need to arrive at school before 7:30. He also asks about the duration of each class, and Person1 informs him that each class lasts 45 minutes with a 10 or 15-minute break. Ben mentions that he has heard lunchtime is nearly 12 o'clock and expresses concern about being hungry. Person1 reassures him that they can buy something to eat during the break after the second class. Ben expresses relief at this."
test_136,"Adam's knee is feeling better after seeing the doctor, and he is expected to be fine for Saturday's game. Person1 suggests that Adam takes it easy and only practices throwing, avoiding any running. Person1 also has films of Michigan's last three games and offers to show them to Adam after practice. Adam is interested in seeing the films to know what they are up against, especially since Michigan recently beat Iowa. Person1 suggests that Adam watches the game films now and rests his knee in the afternoon. Person1 emphasizes the importance of Adam's recovery and mentions that Michigan is a strong team, indicating that they will have a tough game. Adam agrees to rest his knee and plans to return for full practice tomorrow."
test_137,"Person1 asks Person2 for a favor, specifically to print a copy for them because their printer is broken. Person2 agrees to help and offers to edit the copy as well. Person1 expresses gratitude and compliments Person2's writing skills. Person2 downplays the compliment."
test_138,Person1 asks Person2 for help in putting up a curtain. Person2 agrees and suggests that Person1 holds the ladder while they put up the curtain. Person1 expresses gratitude for Person2's assistance.
test_139,"Person1 asks Person2 to check their calendar to find the best weekend for a camping trip. Person2 agrees and asks for more information. Person1 explains that they want to know which weekend works for everyone. Person2 checks their calendar and suggests that the weekend after next would be a good option, as they are busy for the other weekends."
test_140,"Person1 forgives Person2 for not contacting them because Person2 was called to put out forest fires. Person1 then reveals that they think they are pregnant, which Person2 is excited about. The doctor confirms the pregnancy and gives an approximate due date. However, Person2 questions the accuracy of the dates because they were away during the time of conception. Person1 is shocked and unsure of what to say."
test_141,"Person1 asks Person2 if there is anything wrong, to which Person2 expresses concern about their daughter's indecision about college. Person1 reassures Person2 that this is a normal part of being a teenager. However, Person2 explains that their daughter disagrees with them about everything. Person1 advises Person2 to encourage their daughter to make her own decisions without being influenced by others. Person2 expresses a desire to give their daughter some tips, but Person1 insists that she should be allowed to make her own decisions."
test_142,"Person1 is worried about losing their job and not being able to make ends meet. Person2 reassures them that they probably won't lose their job over one mistake. However, Person1 explains that the mistake they made as an investment adviser could cost the company millions. Person2 suggests that Person1's supervisor should also be held responsible since they were following their instructions. Person1 agrees but expresses concern that their supervisor will blame them and their boss won't believe the truth. Person2 tries to be practical and asks about Person1's savings. Person1 reveals they have enough to live off of for three months but doesn't want to spend their life savings. Person2 suggests that if Person1 loses their job, they can move in with them to save money. Person1 appreciates the offer. Person2 advises Person1 to live frugally if they lose their job, which will help them save money. Surprisingly, Person1 considers losing their job as a good thing because it has made them greedy."
test_143,"Person2 is happy because their friend from the United Kingdom has come to visit. They have decided to host their friend and invite them to give a speech at their lab. The friend is a Ph.D. student at the University of Edinburgh and will be graduating soon. The topic of the speech is multimodal text generation, specifically generating summaries for videos and discourse modeling. Person1 expresses interest in attending the speech and asks for a spot to be saved for them."
test_144,"Person1 asks Person2 if they want to go to John's house tonight. Person2 declines, stating that they are feeling sick and need to stay at home and rest. Person1 suggests that Person2 should drink tea and stay warm, and offers to make them soup. Person2 declines the offer, saying they are not hungry and might just go to sleep. They mention that they had to wake up early for a meeting and suspect they may have gotten sick from a sick co-worker."
test_145,"Person2 calls York Hotel to book a room for 3 nights starting from July 20th. Person1 confirms the booking and informs that the cost will be $130 per night, including breakfast. Person2 agrees and provides their name as Mr. Faber. The conversation ends with Person1 thanking Mr. Faber and saying goodbye."
test_146,"Person1 asks Person2 if there are any other areas they should consider. Person2 recommends West Derby, which is closer to Person1's office. Person1 agrees and mentions that they are only looking for a cheap single room. Person2 informs Person1 that finding a flat in that area may be a problem as there are mostly larger houses, but they could potentially share a house with others. Person1 insists on only being interested in flats. Person2 mentions that they have another office in South Derby and provides Person1 with the telephone number of a friend who works there. Person1 asks about a good time to call, and Person2 suggests Saturday. Person1 agrees and thanks Person2 for their help."
test_147,"During the conversation, Person1 blames Person2 for giving money to a policeman, which led to some negative consequence. Person2 counters by blaming Person1 for not listening to their suggestion to ask for directions, which caused them to get lost. Person1 then blames Person2 for speeding and getting stopped by the police. Person2 argues that they were doing fine until Person1 suggested a quicker route. Person1 defends their suggestion by saying they were running late. Person2 concludes by blaming Person1 for not booking train tickets. The conversation is filled with blame and frustration between the two speakers."
test_148,Person1 calls Person2 to inquire about the status of an order for 100 computers that was supposed to be delivered on September 10th. Person2 informs Person1 that the order has been delayed by 2 days due to a shortage of workers at the factory. Person1 expresses disappointment and asks for Steve's phone number to inform him about the delay. Person2 provides the number and clarifies that it is double 6. Person1 comments that Steve shouldn't complain since the computers are a good deal. Person2 agrees and thanks Person1 for understanding. Person1 responds that it's not a problem.
test_149,"During a conversation, Person 1 provides Person 2 with a copy of the Washington Post and asks about its founding date. Person 2 consults a book and informs Person 1 that the Washington Post was founded in December 1877 by Stilson Hutchens. Person 1 then asks about the age of the New York Times compared to the Washington Post. Person 2 replies that the New York Times is older, having been founded in September 1851 by Henry Raymond and George Jones. Person 1 then inquires about the Los Angeles Times, and Person 2 reveals that it was first published in December 1881 under the direction of Nathan Cole Junior and Thomas Guardineer."
test_150,"Person1 asks Person2 what's wrong, and Person2 explains that they are having trouble sending an email because they think there is a virus on their computer. Person1 offers to help and asks to look at Person2's computer. Person2 agrees. Person1 discovers that the issue is not a virus, but rather that the attachment is too large for the email. Person2 asks what they should do, and Person1 suggests sending a compressed version of the attachment."
test_151,"Person1 asks Person2 if they have enjoyed their weekend. Person2 responds positively, saying it has been marvelous and thanking Person1 for the invitation. Person2 expresses concern that it may have been too much trouble, but Person1 reassures them that it was not and that they have enjoyed having Person2. Person1 also invites Person2 to come and stay again next time they are in Changsha."
test_152,"Person1 expresses a desire to get something to eat, but is unsure of what they want. Person2 suggests options such as a burger, Chinese food, or Mexican food. Person1 decides on Chinese food and is unsure where to get it from. Person2 recommends Panda Express and mentions that the food there is decent. Person1 decides to get their food from Panda Express as well."
test_153,Marry from Hans furniture store informs Tom that they have chosen someone else for the sales position. Tom expresses his disappointment but emphasizes his willingness to learn and work overtime. He asks Marry to reconsider the decision and give him a chance.
test_154,"#Person1# answers a call from an unknown caller and asks for their identity. After receiving no response, #Person1# threatens to report the caller to the police if they continue to call."
test_155,"Person2 expresses their interest in becoming a music teacher because of their love for music and desire to have a job that aligns with their interests. They have a bachelor and master's degree in music and art. Person2 enjoys listening to various types of music, including fast and lively dance music, as well as classical music, which they find relaxing. Person1 asks how Person2 became interested in classical music, to which Person2 explains that they specialized in it during their master's study and that classical music has been shown to have positive effects on the brain. Person1 agrees that students should listen to more classical music to reduce stress. The interview concludes, and Person2 asks for suggestions on where to find classical music recordings. Person1 recommends searching online and suggests buying recordings if they find ones they like. Person2 agrees to try this approach."
test_156,"Person2 is excited about meeting the girl who lives below him and believes she is the girl of his dreams. Person1 expresses concern about the potential complications of dating a neighbor, but Person2 is not worried. Person2 mentions that there are other American guys interested in the girl as well. Person2 plans to invite her to dinner and believes his familiarity with the area gives him an advantage. Person2 decides to call her to see if she is available tonight. Person1 wishes Person2 good luck."
test_157,"Person1 comments on Mirella's change in attire since returning from a conference in Silicon Valley, expressing concern about her casual clothing choices at work. Person2 explains that Mirella was influenced by the more relaxed and casual working atmosphere in California, particularly in the information technology industry. Person1 finds it strange compared to their own formal dress code. Person2 reassures Person1 that their office allows for more casual jackets and trousers. Person2 also mentions that management gave Mirella four new white dresses as a way of indicating that her casual style is not acceptable."
test_158,"Person1 asks Person2 if they are going to set up their own law office. Person2 confirms and expresses their desire to have their own office after years of hard work. Person1 offers their help if needed, and Person2 expresses gratitude for the offer. Person1 wishes Person2 success in their new venture, and Person2 thanks them and expresses their own wish for success. Person1 then wishes Person2 good luck."
test_159,"Peter greets Kate and she asks him where he was last night. Peter explains that he was online for most of the night. Kate assumes he was playing network games, but Peter clarifies that he also listened to music. Kate then asks Peter what he plans to do now, to which he responds that he is tired and needs to rest."
test_160,"Nowadays, ships and boats are no longer as important in transportation as they used to be. With the extension of railways and highways, and the improvement of safety and capacity of airplanes, ships and boats have been replaced by trains, planes, and automobiles. The passenger liners from Shanghai to Ningpo and Dalian have gone out of business, and the liners up and down the Yangtze River have been reduced by 70%. The faster pace of life has made people prefer faster modes of transportation, which may be why they don't like to travel by boat. However, transoceanic cargo transportation still relies heavily on boats."
test_161,"Person1 asks Person2 if they are feeling okay because they sound tired. Person2 explains that they didn't sleep much due to a bad dream where ghosts were chasing them in a graveyard. Person2's mother woke them up and gave them cookies and milk. Person2 feels embarrassed because they are 18 years old. They also express worry about getting into the University of Michigan. Person1 reassures Person2 that if they don't get accepted, there are other schools to consider."
test_162,"Ernie expresses excitement about starting a band with Person2 and believes they will be the coolest students on campus. Person2 agrees and asks about the type of music they should play. Ernie suggests playing some Vanilla Ice songs since he loves hip hop. Person2 is unsure about Vanilla Ice's other songs but knows his famous song ""Ice Ice Baby."" Ernie suggests buying Vanilla Ice's songs on iTunes to listen to them."
test_163,"Person1 asks Person2 if they are enjoying their trip to New Orleans. Person2 responds positively. Person1 suggests doing something tonight and Person2 agrees. Person1 suggests going to a jazz club, but Person2 says they have already been to several clubs. Person1 suggests an evening riverboat tour, but Person2 says they have already gone twice this week. Person1 asks what Person2 wants to do, and Person2 suggests going to the theater. Person1 mentions a terrific show at the Sanger Theater, and Person2 agrees to make a reservation."
test_164,"Person1 is asking Person2 if the item looks like a good fit. Person2 confirms that it is the right size. Person1 agrees and decides to purchase it. Person2 asks about the payment method, and Person1 chooses to use their credit card. Person2 asks Person1 to sign a document, and Person1 agrees. Person2 wishes Person1 to enjoy their purchase and says goodbye."
test_165,"Person1 informs Person2 that Mr. Foster is on the phone and wants to know if Person2 can send over the training manuals. Person2 responds by saying that they will leave the manuals at Mr. Foster's office tomorrow afternoon. However, Person1 informs Person2 that Mr. Foster was hoping for the manuals to be dropped off this afternoon. Person2 explains that they cannot do that because the manuals are currently being copied at the printer's and will be back tomorrow before 1 o'clock."
test_166,"Person1 asks Person2 if they are going anywhere for their vacation. Person2 confirms that they are making plans for a tour. Person1 expresses that it will be lovely and asks where they are going. Person2 explains that they will start from Long Island and drive to Salt Lake City over four days to join their brother and his family for his fortieth birthday. Person1 suggests that they will need to prepare a lot of food and sleeping bags. Person2 responds that they will be staying in hotels and enjoying local food along the way. Person1 agrees that it sounds good and mentions that they can do a lot of sightseeing. Person2 agrees and mentions that they will visit Five Lake Strict and Wall Street. Person1 concludes that they will have a really nice vacation, to which Person2 agrees."
test_167,"Person1 asks Person2 about the whereabouts of Pamela. Person2 asks if she is coming and Person1 confirms that she had said she would be there. Person2 then informs Person1 that their flight is being announced and advises them to board the plane. Person1 questions if Person2 is rushing them and Person2 explains that they are just reminding them about the time so they don't miss the plane. Person1 reassures Person2 that they know what they are doing and asks for a favor to take care of Pamela while they are away. Person2 agrees to do so. Person1 expresses gratitude towards Person2 for being a true friend, especially during their difficult times. Person2 humbly states that they are just doing what they think they should do. Person1 thanks Person2 for being their friend and Person2 comments that this behavior is unlike Person1. Person2 wishes Person1 a nice flight and success in their new business venture. Person1 thanks Person2 again and mentions that they have to leave now, asking Person2 to inform Pamela that they will write to her."
test_168,Person1 asks Person2 for a favor to help them find the busiest street in the city. Person2 suggests the seventy seventh street and mentions that it is within walking distance. Person1 expresses their tiredness and asks for information about which bus to take. Person2 recommends Bus No. 12. Person1 expresses gratitude for the assistance.
test_169,"Person1 asks Person2 what they are watching. Person2 replies that they are watching a programme about Islam and finds it very interesting. Person1 expresses surprise at the number of people shown on the screen and asks where they are and what they are doing. Person2 explains that they are Muslims on a pilgrimage to Mecca, known as the haj. Person1 asks why they go there, and Person2 explains that Muslims believe it is a religious duty for every able man to go on the haj at least once in their life, as Mecca is the spiritual center of the Muslim faith. Person1 mentions that Muslims face towards Mecca when they pray. Person2 agrees and adds that unfortunately, there are often stampedes during the haj, resulting in deaths. Person1 recalls hearing about this and mentions that the pilgrims also walk around a large black stone. Person2 confirms this and explains that accidents often happen during this part of the pilgrimage. The Saudi government tries to limit the number of pilgrims to reduce the chances of accidents. Person1 comments that pilgrimages are common in many faiths. Person2 agrees and gives examples of Christian pilgrimages to Canterbury and the Vatican. Person1 asks if there is a place in France where people go to get healed. Person2 mentions Lourdes and the stories of people being healed after visiting there. Person1 wonders if there is something magical about that place. Person2 shares their personal belief that people's faith in being healed causes a change in their mind, leading to a cure, and that the place itself is not magical in any way."
test_170,A stranger asks for directions from Person2. Person2 provides directions to the central department stall and the national bank. Person1 expresses gratitude and assures that they won't miss it.
test_171,"Person1 suggests to Person2 that they go to London together for a couple of days next week. Person2 expresses interest and asks how they will be getting there. Person1 prefers to take the train, but assumes that Person2 wants to take the car. Person2 disagrees and prefers to go by car, citing the convenience of not having to deal with luggage at the train station. Person1 mentions that they don't enjoy driving and find it more relaxing to take the train. Person2 asks about the cost difference between the two options. Person1 admits that the train is more expensive but much quicker. They acknowledge that they will never agree on this subject, with Person2 preferring the car and Person1 preferring the train. Person2 then suggests the idea of going by express bus."
test_172,"Person1 asks Person2 if they enjoyed their lunch. Person2 responds that it was terrible and explains that the food station was crowded and they had to wait 20 minutes for their sandwich, which was underdone. Person1 acknowledges that it's not the server's fault and Person2 agrees, mentioning that fast food is popular in the district. Person1 then mentions that their lunch was good because they brought it from home. Person2 expresses surprise, assuming that Person1 would prefer fast food since there are many restaurants in America. Person1 explains that they don't like fast food because they don't believe it's healthy. Person2 agrees, stating that people usually go for convenience and that fast food is high in calories, salt, and fat. Person1 mentions that two-thirds of Americans may avoid fast food, surprising Person2."
test_173,"Person1 asks Person2 if they would like anything to drink. Person2 requests a glass of lemonade. Person1 then asks if Person2 would like an appetizer, to which Person2 requests an order of barbeque wings. Person1 asks if there is anything else Person2 would like, and Person2 says that will be fine for now. Person1 tells Person2 to let them know when they are ready to order the rest of their food. Person2 interrupts and says they are ready to order. Person1 asks what they would like, and Person2 requests baby-back ribs. Person1 asks if there is anything else, and Person2 says that will be it for now."
test_174,"Person2 orders a double cheeseburger with everything on it, large curly fries, and a medium Pepsi. Person1 confirms the order and gives the total of $5.48. Person2 thanks Person1 and pays for the order."
test_175,"Person1 comments on Person2 being up early and asks about breakfast. Person2 mentions baking muffins. Person1 offers to make coffee and eggs. Person2 requests sunny side up eggs. Person1 expresses dislike for sunny side up eggs. Person2 shares a story about their dad always having scrambled eggs. Person1 complains about overcooked soft boiled eggs. Person2 calls Person1 picky. Person1 serves fried eggs instead of sunny side up, causing Person2 to get upset."
test_176,"The conversation begins with Person2 asking Person1 to take them to The Grand Hotel. Person1 expresses uncertainty about the location, but Person2 provides the address as 11th Avenue, Park Street. Person1 then confirms that they know where it is."
test_177,"Person1 asks Person2 if they can take a picture of them. Person2 asks why, and Person1 explains that they want to show their children what an American policeman looks like. Person2 agrees, but hopes it won't take too long. Person1 reassures them that it won't and asks Person2 to stand still for the picture."
test_178,"Person2 asks Person1 if there are any vacant rooms for tomorrow. Person1 apologizes and informs Person2 that they are fully booked. Person2 then asks if there is another hotel nearby. Person1 suggests the Sunset Hotel, which is three blocks away. Person2 expresses gratitude for the information."
test_179,"Person2 has already applied for a visa to study in the United States and has submitted the application form two weeks ago. They are scheduled for an interview next week. Person1 wishes them good luck and mentions that getting a visa to the United States is difficult. Person2 agrees and mentions that the application forms are complicated and it took them a few hours to fill them out. The hardest part was gathering all the necessary documents, which took almost two weeks. Person1 asks about the required documents, and Person2 explains that they had to provide documents related to their financial status and education. Person1 then asks why many people have their applications rejected, and Person2 believes it's because they don't complete the forms correctly or include all the required documents. The embassy is strict about it, so one must be careful. Person1 asks why Chinese people are stricter than other nationalities, and Person2 explains that it's because many people break the rules regarding their visa conditions."
test_180,"Person1 tells Person2 that they are tired and don't want to see them again. Person2 disagrees and says they had a great time last time. Person1 argues that it wasn't as enjoyable as Person2 thinks. Person2 asks for a second chance to meet up, but Person1 declines, saying they have plans with friends and need to go to sleep. Person2 tries to say something else, but Person1 ends the conversation."
test_181,"Mary and Person1 are discussing online shopping. Mary mentions that she often shops online because it is convenient and time-saving. She also mentions that online shopping offers a wide variety of products and lower prices. Person1 expresses their difficulty in paying for clothes online. Mary suggests opening an account at an online bank to facilitate online purchases. Person1 asks if there are many things available online, to which Mary confirms and suggests exploring online shopping further."
test_182,"Person1 asks Person2 if they are familiar with American-styled accounting. Person2 responds that they are not familiar with it as they have not worked in an American company before. Person1 then asks about the fundamental concepts underlying the accounting process. Person2 lists the five fundamental concepts as accounting entity, going concern, measuring unit, accounting period, and objectivity."
test_183,"Person1 informs Person2 about a plan to go to Xi'an in the summer and invites them to join. Person2 asks for more details about the trip, including the dates and duration. Person1 mentions that the trip will be around July 16th and initially planned for two weeks but now shortened to one week due to some students not having enough money. Person2 expresses interest in joining and asks about the cost, to which Person1 replies that it will be around 2000 yuan. Person2 asks if everyone is going, and Person1 confirms that most of them are, except for Monica who is going to Harbin. Person2 comments on Monica's luck of having parents in the north. Person1 then asks Person2 where they would go for a holiday if they had a lot of money, and Person2 mentions Xinjiang or Tibet. Person1 says they are not sure but maybe the southwest. Person2 agrees that it would be great."
test_184,"Person1 asks Person2 if they need any help. Person2 wants to rent some movies, specifically romance movies. Person1 assumes the movies are for Person2's daughter. Person1 asks if Person2 has a membership card, but Person2 does not. Person1 explains that a membership card is required to rent videos, but it is free. Person2 agrees to fill out the membership form. Person2 asks about the rental prices, and Person1 explains that new releases are $3.50 and all other movies are $2. Person1 also mentions a special deal where five movies can be rented for $5, but it does not include new releases. Person2 decides to rent the movies they have chosen for tonight. Person1 calculates the total cost to be $7.50. Person2 asks about the return date, and Person1 explains that the movies must be returned on Thursday by 10 PM. Person1 also mentions that there is an overdue fee equal to the rental fee, so it is important to return the movies on time. Person2 agrees and thanks Person1."
test_185,#Person1# is looking for Mr. Lee and has a parcel for him. #Person2# tells #Person1# to put the parcel on their desk and asks if they need to sign for it. #Person2# also asks #Person1# to wait for a moment as they have something to discuss.
test_186,"Person1 asks Person2 about the status of the planes taking off tonight. Person2 informs Person1 that the airport is closed and planes will not take off until tomorrow morning. Person1 expresses surprise and asks where they can stay for the night. Person2 tells Person1 that they have arranged rooms in the airport hotel, with two passengers sharing a room. Person1 expresses disappointment and mentions a bad habit of needing lights on to sleep. Person2 mentions that another lady has the same habit."
test_187,"Person1 insists on repaying Person2 for helping with their computer last week. Person2 disagrees and says it's their turn to treat Person1 since Person1 paid last time. Person1 argues that the previous payment was just a quick bite to eat and doesn't count. Person2 suggests going Dutch and Person1 agrees. Person2 asks if Person1 can find the restaurant since they are new in town, and Person1 reluctantly agrees."
test_188,Person1 asks Person2 why they are still awake and suggests that they should be asleep. Person2 explains that they have been having trouble sleeping lately. Person1 mentions that insomnia is usually caused by stress and asks if Person2 is stressed. Person2 admits that they are worried about their grades and didn't expect the course to be so stressful. Person1 reassures Person2 that they are a good student and advises them to relax. Person2 expresses their difficulty in stopping their anxiety. Person1 suggests taking a yoga class or learning relaxation techniques to cope with stress. Person2 mentions that they don't have time to learn anything new as they need to focus on studying. Person1 advises Person2 to take breaks throughout the day as studying all day is not effective. Person2 agrees and admits to getting distracted easily. Person1 suggests listening to calming music to release stress. Person2 asks for music recommendations. Person1 suggests light music or classical music and warns against rock and roll. Person2 decides to try listening to music in their room and says goodnight. Person1 bids them goodnight and tells them to sleep well.
test_189,"Person1 expresses their desire to renovate the kitchen, stating that it is outdated and their friends have a modern kitchen. Person2 questions the need to follow trends, to which Person1 clarifies that they simply want a beautiful and clean kitchen."
test_190,"Person1 and Person2, Sterling and Walter respectively, are having a conversation about their new teacher, Professor Wood. Sterling thinks that Professor Wood is a brilliant scientist, but Walter suggests that he may be a little absent-minded."
test_191,"Person1 asks Person2 if they can get their test results from the other day. Person2 responds by saying that they would like to schedule an appointment for Person1 to come in and talk with them. Person1 becomes concerned and asks if something is wrong with them. Person2 reassures Person1 that sometimes the test results aren't clear and they need to do more to get a clearer picture. Person1 asks if they can talk about it now, but Person2 explains that they want to take a second look before discussing anything. Person1 then asks when they can come and see Person2. Person2 suggests coming in this afternoon and mentions that bringing their husband might make them feel better. This causes Person1 to become even more worried. Person2 tries to calm Person1 down and assures them that they will talk about it this afternoon."
test_192,"Martin informs Miss Eliza that he has been preparing for the upcoming exams and feels ready. Miss Eliza asks if he is working on weekends to earn some pocket money, to which Martin confirms and expresses gratitude towards Mister Lamb for helping him with his financial problem. Miss Eliza mentions that Mister Lamb had mentioned Martin's lack of pocket money as the problem. Martin agrees and explains that he couldn't even afford the bus fee to go out with friends, but now he is okay with a part-time job. Miss Eliza asks if Martin thinks the students welfare club really helped him, and Martin responds positively, stating that he has no complaints and thinks it is fantastic. Miss Eliza thanks Martin for his time."
test_193,"Person1 wants to mail a package to Korea and asks Person2 how to send it. Person2 suggests sending it first class, but it will cost 20 pounds due to the package's weight and take 2 days to arrive. Person1 asks if there is a cheaper option, and Person2 suggests the package post way, which will take 10 days longer but be cheaper. Person1 agrees to this option."
test_194,"Linda informs Person2 that she cannot find her cellphone in the hotel room and asks for help in locating it. Person2 agrees to call the cellphone but realizes that the battery is dead. Person1 suggests leaving the cellphone behind for the wedding, but Person2 insists that it is necessary in case their sister calls. Person1 remembers leaving the cellphone at the bakery they had breakfast at. Person2 plans to inform their sister about the lost phone and call the bakery to see if they can retrieve it before the wedding. Person2 advises Person1 to keep their phone in their pocket in the future."
test_195,"Person1 asks if they can join Person2. Person2 welcomes Person1 and asks if they are English. Person1 responds that they are American from Los Angeles. Person2 asks if Person1 is here for tourism, to which Person1 confirms. Person2 asks how long Person1 is staying, and Person1 says they arrived last Friday and will be staying for another 2 days. Person2 offers to get Person1 another drink, and Person1 expresses gratitude."
test_196,"Person1 and Person2 are discussing their plans for the upcoming summer vacation. Person1 expresses excitement about taking a break from studying, while Person2 reveals their intention to take a business class and work part-time at their uncle's company to gain experience. Person1 questions why Person2 doesn't just relax, to which Person2 responds by emphasizing their desire for future success. Person1 acknowledges thinking about their future but prioritizes traveling and adventures before considering a serious job."
test_197,"Person2 explains to Person1 that they look terrible because they had a mishap while delivering milk. They encountered a locked gate at No. 12 and tried to read a note on the door. Suddenly, a large dog rushed at them, causing them to run and accidentally collide with a tree branch near the garden gate. Thankfully, the dog stayed in the garden and barked loudly. Person1 compares the situation to a movie, but Person2 asks them to stop joking as it wasn't a funny experience."
test_198,"Person1 is reviewing information about Person2's employment history. Person2 admits that they no longer feel as enthusiastic about their job as they did 6 years ago, possibly due to age. Person1 points out that Person2 is only 28 and questions what else has changed. Person2 mentions working longer hours but earning more money. Person1 asks if the company is helping Person2 develop new skills, to which Person2 responds positively, mentioning management training courses. Person1 then asks about travel opportunities, and Person2 explains that they don't mind not traveling much because they have to take care of their mother."
test_199,"Person1 expresses the desire to open a current account. Person2 asks for Person1's social security and ID, and Person1 provides them. Person2 checks the information and asks Person1 to fill in a form. Person1 fills in the form and gives it to Person2. Person2 informs Person1 that their account is ready and asks if there is anything else they can do. Person1 asks about the interest they can earn from a current account. Person2 explains that current accounts do not pay out interest because they are primarily designed for business transactions. Person1 asks how they can withdraw money for personal use. Person2 explains that they can withdraw money at the bank or at ATMs. Person1 thanks Person2 and Person2 wishes them a nice day."
test_200,"Person1 expresses their desire to try authentic Chinese cuisine and asks for recommendations. Person2 explains that there are eight famous Chinese food cuisines, including Sichuan and Hunan cuisine, which are known for being spicy. Person1 mentions that they cannot handle spicy food. Person2 suggests trying Cantonese cuisine, which is popular and not spicy. Person1 expresses interest in trying Cantonese cuisine but is concerned about the distance. Person2 mentions a nearby restaurant that serves Beijing dishes, specifically Beijing roast duck. Person1 is excited to try it and asks for the name and location of the restaurant. Person2 recommends Quanjude restaurant, which is a 15-minute walk or a 5-minute drive away. Person1 thanks Person2 for the information and asks for the name of the restaurant again. Person2 offers to write it down for them. Person1 expresses gratitude for their kindness."
test_201,Person1 asks Person2 if they have received an answer from their superior. Person2 confirms that they had a meeting about it and reveals that they agreed to Person1's price but are concerned about the slow delivery. Person1 checks and confirms that they quoted a three-month delivery time. Person2 expresses their hope for a faster delivery. Person1 reassures them that they took action by contacting Auckland and arranging for the order to be shipped on the first available vessel next month. Person2 is pleased with this and suggests drafting and signing the agreement immediately. Person1 agrees to this proposal.
test_202,"During a conversation, Person 1 apologizes for breaking a reading lamp in their room and expresses a desire to pay for it. Person 2 asks for the room number and instructs Person 1 to fill out a form. Person 1 agrees and also requests a new lamp, to which Person 2 agrees."
