TestID,Summary
test_349,"Person1 asks Person2 to develop a roll of film, which will take 6 hours, and plans to return tomorrow."
test_350,"Person 1's flight CA216 to Chengdu is delayed due to heavy rain, with the duration unknown."
test_351,"Person 1 asks Person 2 for directions to Peking University, but Person 2 is also a stranger."
test_352,"Two people discuss the news, weather, a bank robbery, and sports scores."
test_353,"Person1 dislikes computer games due to violence, while Person2 believes they can be educational."
test_354,Jim and his friend decide to go to the gym for fun and exercise instead of drinking beer.
test_355,Two friends decide to order chicken feet and a bottle of house red wine at a restaurant.
test_356,"Person 2 has limited experience guiding, including showing American tourists around Chinese landmarks like Huangguoshu Falls."
test_357,Jack confirms his three-night double room reservation at a hotel.
test_358,Person 2 informs Mark about Bill's baby girl and they plan a celebration for the next day.
test_359,"Person1 invites Person2 out, but she declines due to her husband's disapproval."
test_360,"Two friends enjoy a baseball game where Cal Ripen hits a home run, making Baltimore win."
test_361,"Person 1 helps Person 2, who expresses gratitude for their kindness and friendship."
test_362,"Person 2's country exports coal and copper, imports oil, iron, and aluminium, and recently discovered precious stone deposits."
test_363,Person1 invites Person2 to join them at a Greek and Roman sculpture exhibition at the national gallery after lunch.
test_364,Person2 returns a book and checks out a video at the library.
test_365,"Person 1 explains the basics of bowling to Person 2, who is eager to learn."
test_366,"Bank introduces new service for transferring money to securities companies, offering additional benefits and consultation for stock investors."
test_367,"Person1 is checking out and wants to store luggage, but is hesitant about the deposit fee."
test_368,"A family of three is dining at a buffet costing $30 per adult and $20 per child, with additional charges for alcohol."
test_369,"Person2 inquires about eligibility for a personal loan for studying abroad, learning there are no age restrictions but must be under 55."
test_370,"Person1 inquires about English songs and Person2 confirms their availability, but needs time to pull them up."
test_371,Person1 interviews Person2 about their writing experience and interest in a newspaper job.
test_372,"Jack plans to write a brief, polite email to his potential employer to inquire about his interview results."
test_373,"Person1 tours Person2's house, admiring the spacious courtyard and unique corn-hanging method."
test_374,Person1 plans to check out and leave luggage at hotel while visiting New York.
test_375,"Brandon nearly falls for a scam website claiming to offer free writing help, but his sibling intervenes."
test_376,"Teachers discuss the possibility of a new lab building, citing current lab's inadequacy and funding issues."
test_377,"Kate appreciates her credit card's convenience, while Henry warns about potential loss and repayment obligations."
test_378,"Mr. Smith agrees to visit a progressive mountain village 100km away, requiring an early start the next day."
test_379,"A young mother discusses her coping mechanisms, sacrifices, joys of motherhood, future plans, and advice for teens."
test_380,"Person 2 has been collecting stamps for 9 years, finding it an exciting hobby."
test_381,"Tom, a successful businessman, started his journey in high school and now owns a green products company, funded by 50 investors."
test_382,"North London police are investigating a murder of a man found in a Neasden subway, with potential witnesses being sought."
test_383,"Sherry is visiting Quebec for a wedding and sightseeing, starting in Montreal, then Quebec City, and is advised to practice her French."
test_384,Tom convinces Jane to have dinner and study together despite their busy schedules.
test_385,"Person1 complains about persistent back pain despite medication, Person2 suggests following the prescribed dosage."
test_386,"Person1 borrows 200 yuan from Person2 to pay for a computer, promising to repay when able."
test_387,"Person1 is struggling to improve their handwriting, Person2 encourages them to persevere and remain patient."
test_388,Person1 expresses fear and disgust at Person2's use of an eyelash curler.
test_389,"Person 2 inquires about weekend driving courses, training hours, coaches, and car sharing details."
test_390,Tina has been learning piano for 8 years from a UK teacher and agrees to introduce her friend to the teacher.
test_391,"Person 2 discusses strengths, weaknesses, and future goals in a job interview, impressing Person 1."
test_392,Stephanie is feeling unwell due to lack of sleep and stress from an upcoming report deadline.
test_393,David is upset about spending Christmas in a country hotel instead of attending a New Year's Eve party in New York.
test_394,"Bob visited a friend and attended a dance party, while the other person watched TV, shopped, and played tennis."
test_395,"Person1 borrows $50 from Person2, hoping it will bring luck in their job search."
test_396,Conference delayed to 9:30 AM due to chairman's need to fetch appropriate attire.
test_397,"Children initially struggled at holiday camp, but eventually enjoyed activities like trips, sports, and a barbeque."
test_398,"A father considers quitting his job to study computer programming and start a business, with potential future help from his daughter."
test_399,Kalina informs Professor Clark about her accident and her need to miss a week of school.
test_400,Tenant seeks advice on dispute with landlord over delayed repairs and disagreement on who should cover the costs.
test_401,"Person2 collects an Export L / C from Sayuri Beds, Tokyo, Japan at Turner Interiors."
test_402,Person 1 lost her purse and they decide to return to the hotdog stand to find it.
test_403,"Person1 insists Person2 takes their turn washing dishes, to which Person2 agrees."
test_404,A tense conversation about love ends with a relieved confession and a plea to put down a gun.
test_405,"Discussing government's struggle with social problems, particularly unemployment."
test_406,Person1 asks Person2 to help find a costume for a country-themed party; Person2 suggests a Canadian Mountie outfit.
test_407,Two friends enjoy a night of dancing and music at a Beijing nightclub.
test_408,"Person1 expresses desire to own a farm for a healthier lifestyle and escape from office work, despite the challenges involved."
test_409,"Person1 orders Heineken, Budweiser, nachos and mozzarella sticks, shocked at the $80 bill."
test_410,"Mary and Ann had a fight over a cancelled beach trip, but Mary plans to reconcile."
test_411,"Person 1 inquires about cigarettes, souvenirs, and restroom location; Person 2 provides necessary directions."
test_412,Catherine and Tom discuss the prevalence and health implications of fast food culture in America.
test_413,"Person 2 boards a bus to Washington Square Park, after confirming the route with the bus driver."
test_414,"Two individuals recall their experiences during the 9/11 terrorist attacks, including a personal loss."
test_415,"Karl and his wife move from Chicago to Minnesota for a peaceful community, more space, and affordable housing."
test_416,"Person 2 orders a hard-boiled egg, dark toast, and orange juice for later."
test_417,Steven stays up late to review the household budget while his partner goes to bed.
test_418,Person1 and Person2 plan to meet next Monday afternoon to discuss some ideas.
test_419,"A man seeks help to find an anniversary gift for his girlfriend, eventually deciding to propose to her."
test_420,"Person1 is trading in their old car for a new, fuel-efficient Ford Focus with a powerful engine, on sale with 0% down payment."
test_421,"Apple Corporation offers Ballam a computer engineer position with a negotiated starting salary of 4,000 yuan per month."
test_422,Person1 offers a Network Settlement Service to Person2 to streamline their company's internal accounts and fund transfers.
test_423,Person1 feels hungry after dinner and considers making a peanut butter and jelly sandwich for a snack.
test_424,"Person1 visits clinic for a blood test to check white blood cell count, indicating possible infection."
test_425,Tenant Steven calls landlord Mr. Sellers for guidance on fixing a power outage.
test_426,Paula seeks legal help from a friend after her landlord threatens eviction over a rent dispute.
test_427,"Office needs handyman to fix air conditioning, toilet, electrical wiring, and clogged gutters."
test_428,"Two friends discuss job loss and potential opportunities, considering an electrician apprentice program."
test_429,"Person 2 maintains a good working relationship with their boss, who excels in analysis and decision-making."
test_430,"Mr. Tang, a bilingual tour guide from Youth International Travel Agency, is currently on holiday."
test_431,Person 2 agrees to buy a gold watch for one thousand yuan after initial hesitation over the price.
test_432,Tom asks Sara to care for his son Ken while his daughter Maria is taken to the hospital.
test_433,"Amy's first job was a secretary, then Personnel Manager, before moving to Sales due to low pay."
test_434,"A sister advises her overweight brother on healthy eating and exercise habits, criticizing his expensive diet plan."
test_435,Greg Sonders from Brown College calls Mary to discuss her potential involvement in college sports.
test_436,"A man hails a taxi to the railway station during rush hour, asking the driver to proceed slowly and carefully."
test_437,"Brian learned English in college, has been in the U.S. for 3 weeks, and visited Las Vegas once."
test_438,"Person2 visits doctor for an annual physical required for health insurance, requests additional tests due to breathing issues."
test_439,"Two friends fantasize about winning the lottery, discussing travel, buying homes, and quitting work, before returning to reality over drinks."
test_440,"A man panics before his wedding, but his friend calms him down and convinces him to go through with it."
test_441,"Person1 orders 2000 business cards similar to his old ones, agreeing to pay extra for a three-day delivery."
test_442,"Brian arranges a trip for his colleague, including an early flight and meetings with the Managing Director."
test_443,"Paul will join his friend's family for Thanksgiving dinner, bringing a bottle of wine."
test_444,John asks Susan to show his cousin around the college campus on Saturday while he's at work.
test_445,"Ben and his friend consider various evening classes, finally settling on an Indian cooking course despite its high cost."
test_446,Friends plan to dine at Carrots tomorrow evening due to dietary preferences and availability.
test_447,Gene is taking a driving test on Saturday for a job in Los Angeles and plans to buy a Honda Accord for its safety features.
test_448,Person1 decides to buy a pen from Person2 after trying it out.
test_449,The company successfully raised several thousand dollars for cancer research through a sponsored marathon event.
test_450,"Person 1 asks Person 2 for directions to the Peak Tram, and decides to write them down."
test_451,A customer buys two small and one large sandalwood fans from a Chinese arts and crafts store.
test_452,"External and internal factors like politics, economy, society, technology, human resources, and coordination impact a corporation's perspective."
test_453,"They plan to start work this afternoon, with a possible timeline of one year."
test_454,"Person2 seeks a one-day natural landscape tour, Person1 suggests a river trip."
test_455,"Person2 orders a beef-burger, French fries and a banana milkshake."
test_456,"Two friends enjoy the Lantern Festival, admiring the lanterns and learning about the tradition of solving lantern puzzles."
test_457,Person 1 passed two interview rounds at ABC Company and plans to celebrate with Person 2.
test_458,"Tim and Karren end a pleasant conversation, hoping to meet again."
test_459,Department meeting at 10; Person2 needs stationery and to make photocopies; Person1 enjoys office work; meeting discusses client updates.
test_460,"Person1 struggles with understanding how to use bath buttons and other switches, asks Person2 for help."
test_461,Person1 seeks advice on best-seller novels for a train journey from Person2.
test_462,"Person1 asks Person2 to teach their 78-year-old immigrant friend to read English, Person2 agrees."
test_463,"Person1 confirms ticket reservation, pays $800 by card after filling out a booking form."
test_464,"Person1 proposes cooking dinner together, teaching Person2 to make a healthy chicken curry instead of eating frozen pizza."
test_465,Person2 explains how to use both the IC and coin phones at a booth to Person1.
test_466,"EDD offers job placement services, computer access, workshops on resume writing and interviewing, and information on job fairs."
test_467,"Person 1 considers buying a second-hand computer due to budget constraints, while Person 2 advises caution."
test_468,Person 1 and Person 2 discuss the Chinese tradition of ordering excess food at restaurants and not taking leftovers home.
test_469,"Harry regrets overpaying for a bag at a Chinese market, learning the importance of bargaining and knowing the real worth of items."
test_470,"Person 2 confirms proficiency in English, studied it since junior high, and also speaks French and Japanese."
test_471,"Person2 visits a bank to open a checking and savings account, asks about overdraft limits and penalties, and completes the process."
test_472,"Person1 inquires about obtaining and using discount coupons, learning they're earned by purchasing goods and offer a 10 pence discount."
test_473,Steve babysat Johnny and helped clean the kitchen and take out the garbage.
test_474,"Person2 loses train ticket to Shanghai, has no proof of purchase, buys new ticket after misplacing and finding wallet."
test_475,"Ann suggests a well-being program to avoid jet lag, involving healthy food, hydration, and in-flight exercises."
test_476,"Mary, working at McDonald's, considers a summer job at Tom's father's construction company."
test_477,"Harry narrowly escapes a car accident while crossing the street, resolves to be more cautious."
test_478,"Steven Kayne, a former salesman, opens a bicycle shop, enjoying the flexibility and camaraderie it offers."
test_479,An elderly couple humorously debates their age and the definition of middle-aged.
test_480,"Person2 and friends enjoyed their meal, ordered apple crisp and chocolate mousse cake for dessert, and requested four teas."
test_481,"Two people are deciding on room arrangements, including bed, stereo, and desk placements."
test_482,"Person1 applies for a library card and Person2 assists him, explaining the rules and hours."
test_483,"Person 2 works long hours without overtime pay, gets bonuses, has flexible breaks, and works mostly with computers in a cubicle."
test_484,"Alice helps Nick, a Taiwanese student who has never done laundry before, learn how to use washing machines."
test_485,"Two friends catch up, discuss their busy lives, and plan to talk later."
test_486,Katie's evaluation highlights punctuality issues and lack of initiative during downtime at work.
test_487,"Planning a surprise birthday party at home for grandpa next Saturday with jazz music, pizza, cake, and a book as a gift."
test_488,Gian from Spain and self-employed journalist Gina from Finland meet at a conference.
test_489,Person 1 and Person 2 discuss the unusual noise in the North Carolina Mountains due to 17-year bird calls.
test_490,"Person2 orders a turkey sandwich with cheese, beef vegetable soup, and Diet Coke for lunch at Danny's."
test_491,"James is packing for a trip, waiting for a jacket from David, and reluctantly agrees to carry cookies for his grandparents."
test_492,Ted is undecided about his holiday plans while his friend plans to visit China.
test_493,"Person1 and Person2 plan to watch ""No Country for Old Men"" at the cinema and eat at McDonald's afterwards."
test_494,"Person2's house was robbed, all furniture stolen, and is awaiting police action."
test_495,Charlie agrees to play a new video game at Jack's house after school.
test_496,"Person2 developed an interest in country music through record collecting, leading to a radio program and article writing."
test_497,"Person1 learns how to use laundry machines from Person2, revealing they've never done laundry before due to cultural differences."
test_498,Matthew is looking for a new place to live and Steve suggests he could move into his neighbor's soon-to-be vacant apartment.
test_499,"Frank gets a promotion, plans a party, and can now afford a new house."
