TestID,Summary
test_180,"Person1 expresses fatigue and unwillingness to meet Person2 again, while Person2 insists on a positive experience. Person1 declines a second chance and ends the conversation."
test_181,"Mary and Person1 discuss the benefits of online shopping, including convenience, variety, and lower prices. Mary suggests using an online bank account to facilitate purchases."
test_182,"Person1 asks Person2 if they know American accounting, but Person2 says no as they haven't worked in an American company. Person2 then lists the five fundamental accounting concepts."
test_183,"Person1 invites Person2 to join a trip to Xi'an in the summer, planned for around July 16th for one week. The cost is estimated to be around 2000 yuan. Most people are going, except for Monica who is going to Harbin. Person2 mentions wanting to go to Xinjiang or Tibet if they had a lot of money, and Person1 suggests the southwest. Person2 agrees."
test_184,"Person1 offers help to Person2, who wants to rent romance movies. Person1 assumes they are for Person2's daughter. Person2 doesn't have a membership card, but Person1 explains it's free. Person2 agrees to fill out the form. Person1 explains rental prices: $3.50 for new releases, $2 for others, and a $5 deal for five movies (excluding new releases). Person2 decides to rent movies for tonight, costing $7.50. Person2 asks about the return date, and Person1 says Thursday by 10 PM, with an overdue fee equal to the rental fee. Person2 thanks Person1."
test_185,Person 1 is delivering a parcel to Mr. Lee and is asked to leave it on Person 2's desk. Person 2 wants to discuss something with Person 1.
test_186,"Person1 asks about plane status, Person2 says airport closed, planes delayed till tomorrow. Person1 asks about accommodation, Person2 mentions shared rooms in airport hotel."
test_187,"Person1 wants to repay Person2 for computer help, but Person2 insists on treating Person1 instead. They agree to go Dutch and Person1 reluctantly agrees to find a restaurant."
test_188,Person1 asks Person2 why they are still awake and suggests they should be asleep. Person2 explains they have trouble sleeping due to stress. Person1 advises relaxation techniques like yoga. Person2 says they don't have time. Person1 suggests taking breaks and listening to calming music. Person2 asks for music recommendations. Person1 suggests light or classical music. Person2 decides to try listening to music and says goodnight. Person1 bids them goodnight and tells them to sleep well.
test_189,"Person1 wants to renovate their outdated kitchen to make it beautiful and clean, while Person2 questions the need to follow trends."
test_190,"Sterling and Walter discuss their new teacher, Professor Wood, with Sterling praising his brilliance and Walter suggesting he may be forgetful."
test_191,"Person1 asks for test results, Person2 wants to schedule an appointment, Person1 becomes concerned, Person2 reassures and suggests coming in this afternoon."
test_192,"Martin tells Miss Eliza he is prepared for exams and working on weekends for pocket money. He is grateful to Mister Lamb for helping with his financial problem. Miss Eliza asks if the students welfare club helped him, and Martin responds positively."
test_193,"Person1 asks Person2 how to send a package to Korea. Person2 suggests first class for 20 pounds in 2 days, but Person1 chooses the cheaper package post option."
test_194,Linda loses her cellphone in a hotel room and asks for help. It is found at a bakery and plans are made to retrieve it.
test_195,"Person1 asks to join Person2, who welcomes them and asks if they are English. Person1 says they are American from Los Angeles, here for tourism. Person2 offers another drink, and Person1 is grateful."
test_196,Person1 wants to relax during summer vacation while Person2 plans to work and gain experience for future success.
test_197,"Person2 tells Person1 about a mishap while delivering milk involving a locked gate, a dog, and a collision with a tree branch. Person1 jokes, but Person2 doesn't find it funny."
test_198,"Person2 admits to feeling less enthusiastic about their job, possibly due to age, but mentions working longer hours and earning more money. They are taking management training courses and don't mind not traveling due to family responsibilities."
test_199,Person1 wants to open a current account and provides their social security and ID to Person2. Person2 checks the information and asks Person1 to fill in a form. Person1 fills in the form and gives it to Person2. Person2 informs Person1 that their account is ready and asks if there is anything else they can do. Person1 asks about the interest they can earn from a current account. Person2 explains that current accounts do not pay out interest as they are mainly for business transactions. Person1 asks how they can withdraw money for personal use. Person2 explains that they can withdraw money at the bank or at ATMs. Person1 thanks Person2 and Person2 wishes them a nice day.
test_200,Person1 wants to try authentic Chinese cuisine and asks for recommendations. Person2 suggests Cantonese cuisine and recommends Quanjude restaurant for Beijing roast duck.
test_201,"Person1 and Person2 discuss a business deal, with Person2 expressing concern about slow delivery. Person1 takes action to expedite the delivery, and both parties agree to draft and sign the agreement."
test_202,"Person 1 apologizes for breaking a lamp and offers to pay, Person 2 asks for details and agrees to provide a replacement."
test_203,"Person1 concludes the introduction and transitions to discussing the 2006 fiscal year marketing plan. Person2 mentions goals of appealing to a younger set of consumers and rebranding. Person1 confirms these goals and adds that they also aimed to double distribution in overseas markets. Person1 explains that to evaluate whether they achieved their goals, they need to consider the original market condition, marketing numbers from the previous year, and final sales figures for this year. Person1 describes the second and third parts, showing a graph comparing sales in 2005 and 2006. They note that sales in 2005 started slow but improved towards the end, while sales in 2006 had a strong start."
test_204,"Person2 plans to travel around Europe, starting in Paris and visiting Nice, Milan, and then going to the UK for a festival in Edinburgh."
test_205,"Person1 made a reservation for a mid-size car but Person2 informs them that they don't have any available. Person2 offers a compact car instead and apologizes for the inconvenience, offering a discount on insurance and rent fee."
test_206,"Person1 asks mom to play card games, Person2 reminds about dad working, Person1 insists, Person2 agrees for 5 mins with warnings."
test_207,"Person1 asks for coffee, Person2 agrees and discusses upcoming meetings, including a meeting in London and a conversation with Ms. Von on Thursday."
test_208,"Person2 is looking at a map of the world without countries marked, focusing on geographical features like mountains and oceans. Person1 finds it surprising and suggests learning more through the internet or attending Person2's geography class."
test_209,"Person2 complains about a smoky room, Person1 apologizes and promises to arrange a non-smoking room with the help of the doorman."
test_210,Person1 reminds Person2 not to touch wet paint. Person2 apologizes and promises not to do it again. Person1 advises caution. Person2 mentions John Sampson's carelessness. Person1 agrees and suggests a notice. Person2 explains the delay in getting a notice. Person1 points out the workmen's oversight.
test_211,"Person1 wants to leave, but Person2 wants one more drink. Person1 declines, thanks Person2, and asks for their phone number. They plan to call next week."
test_212,"Dick has been sick since returning from Italy, but he is now feeling better and has been cleared to return to work."
test_213,"Person1 expresses concern about Person2's consistent overtime work, criticizing their company for draining their energy. Person2 explains their lack of control over their work schedule and low pay for overtime. Person1 suggests laws protecting fair wages, but Person2 mentions small bonuses as the only incentive. Person1 suggests quitting, but Person2 fears limited job prospects. Person1 concludes any job would be better."
test_214,"Lisa discovers her husband's affair and confronts him, giving him an ultimatum to end it or face divorce. The observer supports her decision."
test_215,Person2 is informed by Person1 that the doctor mentioned their overeating habit and advised them to reduce red meat consumption. Person1 suggests going on a diet.
test_216,"Person1 is determined to leave, disregarding Person2's request to stay. Person2 pleads for them to remain, but Person1 refuses, declaring they won't come back."
test_217,"Person1 asks Person2 about using the library. Person2 explains the requirements, borrowing limits, and duration for books. Person2 also helps Person1 find books on spoken English."
test_218,"Person1 and Person2 enjoy the nice weather and plan to have lunch outside, discussing their love for the seasons and potential beach plans."
test_219,"Person 1 tells Person 2 no photography is allowed, Person 2 apologizes and asks for their camera back, but Person 1 keeps it and suggests buying souvenirs instead."
test_220,"Customer inquires about a loan, employee explains terms and low interest rates. Customer asks about monthly payment for $10,000 loan. Employee explains it depends on duration and includes principal and interest. Customer reveals poor credit score, employee acknowledges issue. Customer decides they don't need the money."
test_221,"Monica receives praise for her impressive presentation, which is expected to convince clients to invest in the project. She credits her colleagues for their support."
test_222,"Person1 asks Person2 to go for a run, but Person2 declines due to already running earlier. Person2 suggests running together tomorrow morning, and Person1 agrees."
test_223,Person1 calls a Japanese Restaurant to inquire about the type of food they serve and their closing time. Person2 provides information and expresses excitement for their visit.
test_224,Person1 invites Mr. Simpson to lunch on Thursday. Person2 agrees to meet at 12:30 and they confirm the meeting.
test_225,"Person1 seeks help in choosing a restaurant for a sophisticated date. Person2 suggests Gramercy Tavern, which Person1 agrees to."
test_226,"Person1 offers a tip to Person2 after paying $50 for a $42.50 bill, but Person2 refuses, as they don't accept tips."
test_227,"Football is the most popular sport, with more boys than girls liking it. Basketball, tennis, and swimming are also popular. Golf is popular but expensive, and extreme sports are only for a small minority. Rugby is followed by a great deal of people in both countries."
test_228,"Person2 requests a flight to Helsinki, Finland, returning on the twenty-ninth, and asks for the cheapest option. The flight costs $980 and departs from Salt Lake City to New York, Kennedy Airport, and then to Helsinki. Person2 also requests a vegetarian meal."
test_229,"Person1 is flying to Florida to visit their grandmother and go to Disney World, where their grandmother is a frequent visitor."
test_230,"Person1 asks Person2 if they have been to Australia, to which Person2 responds negatively. Person2 expresses their desire to visit Australia, particularly the Great Barrier Reef, based on recommendations from friends."
test_231,"Person1 asks Person2 where she is going with a big bag, and Person2 replies that she is going to the gym. Person1 comments on the gender disparity in exercising and asks if Person2 exercises for health or appearance. Person2 admits to both reasons, as good looks are important for women. Person1 mentions their preference for walking and not going to the gym. Person2 acknowledges walking as a good exercise and asks if Person1 plays any sports. Person1 used to play baseball but now mostly watches sports on TV. Person2 mentions playing tennis regularly and engaging in swimming and cycling alone. Person1 also enjoys cycling and swimming recreationally. Person2 suggests Person1 join them at the gym, but Person1 declines, citing laziness."
test_232,"Person1 asks Person2 if they were born in Los Angeles, but Person2 reveals they were actually born in Chicago. Person2 grew up in Wilmette and moved to Los Angeles at the age of fourteen. Person1 asks if Person2 went to high school in Los Angeles, and Person2 confirms they graduated from Lincoln High. Person1 then asks about college, and Person2 explains they first went to Munich in Europe. Person1 asks if it was for travel, and Person2 confirms, mentioning they also lived there for a while. Person1 asks when Person2 arrived in Munich, and Person2 says it was about eleven years ago in 1995. Person1 inquires about the duration of their stay, and Person2 reveals it was almost two years. Person1 expresses their interest in the experience."
test_233,"Person1 asks for feedback on their suit, Person2 says it's similar to one at a department store, but Person1 reveals it was bought for $150, which Person2 disagrees with."
test_234,"The Martha Bicycle Club's mountain lake cycle tour is the biggest ever, with 1,200 cyclists registered. Staggered starts have been introduced to avoid road blockage."
test_235,"Person1 offers Person2 a drink, they order a stirred Compari. Person1 mentions signature drinks and Person2 tries a Singer. Both agree to enjoy themselves."
test_236,"Person1 invites Person2 for lunch, offers to pay, suggests bungee jumping, and loses their wallet."
test_237,Person1 asks Person2 for help with an internet search on World War Two's Normandy Landing. Person2 suggests using Google and recommends a specific website. Person1 expresses gratitude and considers reading a history book or going to the library for more information.
test_238,Person1 notices Person2 is new and offers to help. Person2 wants to use a machine for training and Person1 explains how it works. Person1 advises Person2 on starting with lighter weights and emphasizes stretching before lifting. Person2 comments on Person1's weightlifting.
test_239,"Person1 asks Person2 where they can park on campus. Person2 suggests a parking structure on the western side, but is unsure if it's full currently."
test_240,"Person1 asks Person2 for help understanding their paycheck deductions, including FICA, SUI Y tax, Medicare, and health insurance. Person2 explains the federal and state taxes involved, and Person1 realizes Medicare is not health insurance. Person1 thanks Person2 for the explanation."
test_241,Person1 asks Person2 how to buy something from a vending machine. Person2 explains the process and warns about the machine's reliability.
test_242,"Person2 is going to meet their online girlfriend in Thailand for the first time, planning to get engaged soon."
test_243,"James compliments Kate's new furniture and curtains, finds the sofa comfortable, but honestly tells her that the carpet looks old."
test_244,"Person1 is surprised and reluctant when presented with a daily exercise schedule by Person2, but Person2 reassures them that they will learn to dance."
test_245,"Person1 seeks advice from Person2 about enrolling in a science course. Person2 suggests it is necessary for graduation, but Person1 expresses concerns about their math skills."
test_246,"Tim chose to talk about his project on leading a greener life because he wanted to take action instead of feeling helpless about the environment. He found it easy to get information and discovered that many people his age were also trying to be green. He started riding his bike to school instead of going by car. Tim also realized that his school could be more environmentally friendly by sending work electronically instead of using large quantities of paper. He plans to recommend this to his teachers. He also suggested having meatless Mondays and using local produce in the school cafeteria. Tim believes that the school should remove machines that sell bottled milk, water, and juices."
test_247,"Person1 is tired and frustrated with everything going wrong before Christmas, especially their job in the busy toy department."
test_248,"Person1 offers cake to Person2, who declines due to allergies. Person1 compliments Person2's appearance and suggests they can indulge on their birthday. Person2 clarifies their diet is for allergies, not weight loss. Person1 is surprised Person2 didn't eat sandwiches brought by Jill. Person2 agrees and wants to try other cakes. Person1 offers a salad, but Person2 prefers hot soup. Person1 suggests a restaurant, but Person2 wants to enjoy the party first. They plan to go to the restaurant later and assign tasks."
test_249,Person1 offers help to Person2 who is looking for summer clothes. Person1 informs Person2 about a 20% discount on all summer apparel. Person2 finds a T-shirt and asks for help finding a skirt. Person1 directs them to the skirt section and Person2 selects one. Person1 compliments their choice and mentions it is in style. Person2 asks about the price and pays 160 yuan for the skirt.
test_250,"Person1's reservation is cancelled due to not reconfirming within three days, leading to frustration and a request for alternative tickets."
test_251,"Person1 observes the presence of all family members at the gathering, and Person2 explains that Easter is a day for family reunions and church. Person2 confirms that they have a potluck buffet at their place after church. Person1 notices the absence of children and asks about it, and Person2 explains that the kids wait inside while the adults hide something, specifically mentioning Yi-jun."
test_252,"Person2 suggests that instead of punishment, Person1's parents should focus on positive reinforcement and setting clear boundaries."
test_253,"Person1 tells Person2 about Julie and Alex's upcoming wedding and the plans for the bachelor party, while Person2 expresses concern about going to a strip club."
test_254,"Person2 is unsure about where to get their ballot, but Person1, who works there, offers to help. Person1 gives Person2 a ballot card and instructs them to vote in a booth. Person2 is grateful for the assistance."
test_255,"Person1 tells Person2 about company cutbacks, mentioning rumors about who might be laid off. Person2 expresses dissatisfaction with the workplace."
test_256,"Person1 and Person2 discuss the Chinese TV series ""Chinese-Style Divorce"" and how it reflects the rising divorce rate and lack of seriousness towards marriage in the younger generation."
test_257,"Judy and Person2 discuss the cost of their trip, with transportation expenses alone being nearly 4,000 RMB. They consider staying at a cheaper hotel like the Youth Hotel."
test_258,"Person1 tells Person2 that Mary got married to Jerrod and will be living in Paris, leaving Person2 in disbelief and surprise."
test_259,"Person2 loses wallet in a taxi, Person1 offers to help and lends $50. Person2 promises to repay on Friday."
test_260,"Murphy Music and U-Tunes, two major suppliers, have merged, impacting their market strategy. Person2 initially doubts the news due to their rivalry, but Person1 confirms it."
test_261,"Person1 introduces their new assistant to Person2, who is unimpressed and finds her arrogant. Person1 defends the assistant's helpfulness, but Person2 disagrees, claiming she only helps because Person1 is her boss. Person1 insists she is helpful to everyone, but Person2 disagrees, citing the assistant's lack of greetings."
test_262,Sarah is frustrated with a poorly run meeting where Bob interrupted everyone and didn't listen. Person1 advises her to keep her points concise and discuss complex matters privately. Sarah agrees to try this.
test_263,"Person1 asks Person2 what they are watching, and Person2 replies that they are watching a program about Islam. Person2 explains that the program is about Muslims on a pilgrimage to Mecca, known as the Haj. Person1 expresses surprise at the number of people shown on the program and asks where they are and what they are doing. Person2 explains that they are in Mecca and are performing religious rituals. Person1 asks why they go there, and Person2 explains that it is a religious duty for Muslims to go on the Haj at least once in their life. Person1 mentions that Muslims pray facing towards Mecca, and Person2 confirms this. Person2 also mentions that accidents and stampedes often occur during the pilgrimage due to the large number of people. Person1 recalls hearing about this and mentions the sacred black stone that pilgrims walk around. Person2 confirms this and explains that accidents often happen during this part of the pilgrimage. The Saudi government tries to limit the number of pilgrims to reduce accidents. Person1 comments on the commonality of pilgrimages in different faiths, and Person2 agrees, mentioning Christian pilgrimages to Canterbury and the Vatican. Person1 asks about a healing place in France, and Person2 mentions Lourdes, where people believe they have been healed. Person1 wonders if there is something magical about the place, and Person2 shares their belief that it is people's faith that leads to their healing, rather than any magical properties of the place."
test_264,"Person1 asks Person2 if Jenny is joining them, to which Person2 confirms. Person2 teases Person1 about having a crush on Jenny, but Person1 denies it. Person2 encourages Person1 to confess his feelings and offers advice on how to do so."
test_265,"Person1 asks Person2 about their anger management techniques. Person2 suggests calming down and reflecting on the cause of anger, listening to classical music, and exercising."
test_266,"Person1 asks Person2 about their family in New Zealand, and Person2 explains that they have Uncle Bill, his wife, and their two daughters, Sarah and Jane. Person1 clarifies the family relationships and learns that Sarah and Jane are step-sisters. Person2 explains that Sarah is Uncle Bill's daughter from his first marriage. Person1 confirms that Uncle Bill's wife is Jane's mother but not Sarah's mother. Person2 confirms that she is Sarah's step-mother. Finally, Person1 asks when the family from New Zealand will visit, and Person2 says they plan to visit next year when they travel to Europe."
test_267,"Person1 congratulates Mr. Stuart on winning the marathon, and Person2 expresses gratitude and excitement for the support."
test_268,Person1 offers help to Person2 who is shopping for presents. Person2 seeks recommendations and buys sneakers and perfume.
test_269,"Person1 is worried about expensive roaming charges for calling back to the UK. Person2 suggests using a local SIM card, which Person1 is unsure about. Person2 explains that it is possible and gives details about the cost. Person1 is surprised and grateful for the information."
test_270,"Person1 asks Person2 about their payment structure, to which Person2 replies they are on a salary. Person1 asks about their monthly salary, and Person2 says it's 1,800 yuan. Person1 asks about their desired salary, but Person2 says it's not a concern. Person1 offers 2,500 yuan per month with benefits, and Person2 expresses gratitude."
test_271,"Person1 and Person2 discuss their opinions on Barry and Paul, with Person2 describing Barry as ambitious and dishonest. They also discuss their own personalities, with Person2 considering themselves polite, careful, relaxed, and shy. However, Person1 disagrees, stating that Person2 is not shy because they chat with new people at parties. Person2 explains that people usually approach them first. Person1 agrees and expresses their love for going out and making new friends. Person2 invites Person1 to their birthday party on Friday, and Person1 accepts."
test_272,"Person1 is looking to buy a house in Pasadena or Arcadia. They want a medium-sized house with at least 3 bedrooms and 2 bathrooms, in the ABC School District, with a view. Person2 will start the search."
test_273,Person1 is grateful for the samples but can't decide now. Person2 offers to leave them and Person1 suggests a call next week.
test_274,Person1 asks if there is a direct bus from PHS to Sons. Person2 explains they need to take two buses: 268 westbound and then transfer to 261.
test_275,"Mr. Lee offers Mrs. Word a ride, she agrees and holds his umbrella while he gets his keys. He opens the door for her."
test_276,"Person1 examines Person2's arm, which is causing them pain. Person1 suggests getting a shoulder X-rayed but advises staying in the hospital overnight."
test_277,Shelley from IBA's Client Services Department helps a tourist who lost their credit card in a hotel lobby bar. The customer is grateful for the assistance.
test_278,"Person1 plans to nap, Person2 suggests unplugging the phone, Person1 agrees. Person2 offers to wake them up, but Person1 declines. Person2 mentions dinner and Person1 expects to be awake. Person2 jokes about the smell waking them up. Person1 questions dreaming about dinner and Person2 suggests it's possible. Person1 expresses tiredness and Person2 wishes them a nice nap."
test_279,"Person1 asks Person2 if they prefer Chinese or western food. Person2 chooses Chinese and decides to eat in the dining room. Person1 suggests placing the table in front of Person2 for comfort. Person2 thanks Person1 and requests a cup of bean milk. Person1 provides it and Person2 orders two value meals and chili paste. Person1 agrees and tells Person2 to enjoy. Person2 apologizes for bothering and asks about the meat, which is beef. Person1 assures it's okay and tells Person2 to press a button if they need help. Person2 agrees."
test_280,"Person1 and Person2 discuss their next steps, with Person2 suggesting getting table wares and standing in line. Person1 disagrees, saying they already have everything. They comment on the smell of the food, and Person1 predicts their turn will come soon. Person2 advises Person1 to tell the waiter their order, but Person1 wants cream cakes while Person2 dislikes them."
test_281,"Person1 asks Person2 to sing, but Person2 prefers to listen and suggests someone else should sing. Person1 encourages Person2 to sing and mentions Stanley, agreeing to play an Elvis song for him."
test_282,Person2 acknowledges the threat of home video players but suggests that movie theatres should evolve into social spaces.
test_283,"Person2 finds the brown dress too heavy for the season and prefers a lighter option. Person1 suggests silk and cotton dresses, mentioning cotton dresses are suitable for spring. Person1 also suggests yellow or green colors, but Person2 decides on a white dress."
test_284,"Person1 asks Person2 for their allowance, expressing frustration at Person2's forgetfulness. Person2 questions the amount owed and expresses uncertainty about having enough money. Person1 suggests using a secret money jar. Person2 agrees and Person1 shares their plans for the money, receiving a positive response."
test_285,"Person1 tells Person2 about Mike's birthday party and they both received invitations. Person2 is unsure of the start time, so Person1 decides to call Mike. Person2 offers to give Person1 a ride to the party after work, which Person1 accepts gratefully."
test_286,"Person1 wants to send a package with insurance and buy stamps, while Person2 provides information on where to get stamps and money orders."
test_287,"The conversation discusses earthquakes and their impact, particularly in China, emphasizing the importance of saving lives during such disasters."
test_288,"Person1 and Person2 discuss the miserable weather, with Person1 expressing dislike for the rain and cold, and Person2 reassuring them that spring is coming soon."
test_289,"After the volleyball match, Person1 and Person2 decide to go to the Olympic souvenir store in the gym. They discuss buying gifts for their family, particularly the Olympic Mascots. Person2 explains the pricing and mentions other souvenir options. They plan to visit the store later."
test_290,"Person1 wants to buy a pan, Person2 suggests a 16' pan but it's too heavy. Person2 suggests an aluminum pan with a wooden handle, Person1 agrees to buy it. Person2 mentions a lid is included."
test_291,"Person1 and Person2 discuss their workloads and plan to meet up after work, with Person1 requesting a ride from Person2 at 5 PM."
test_292,"Person1 expresses gratitude to Mr. Becker for showing them the offices and comments on why Washington bureaucrats enjoy their jobs. Person2 asks for the reason behind this statement. Person1 explains that the city is beautiful, the offices are modern and comfortable, and the work is interesting. Person2 agrees and mentions that many people work for the federal government their entire adult lives because government service can be a rewarding and secure career. Person1 asks if this means financially rewarding. Person2 responds that many positions pay salaries comparable to those in private industries. Person1 expresses their belief that most bureaucrats are lazy. Person2 acknowledges that sometimes that may be true, but most federal employees are honest and hard-working professionals. They explain that it is difficult to retain highly trained individuals, so attractive pay and working conditions are necessary. Person1 asks Person2 about their salary. Person2 reveals that they are a GS-15, which is high on the scale of workers, but even a GS-1 is paid a living wage."
test_293,"Person1 greets Person2 and introduces them to Henry Johnson, who has been working in Beijing for over a year. They discuss their hometowns and Henry's experience in China. Person1 suggests dinner at a dumpling restaurant and going to a Karaoke bar, but Person2 and Henry are reluctant to sing. Person1 assures them they can still have fun. They discuss their love for beer and plan to go to the bar district after dinner."
test_294,"Person2 has been absent from class due to illness, likely caused by food poisoning from fried chicken. Person1 is relieved and suggests using classmates' notes and online resources to keep up with lessons."
test_295,"Person1 asks Person2 to come over and help with preparations for friends coming over. Person2 offers to buy drinks and make coffee. Person1 agrees and asks for coffee, water, fruit juice, and cola. Person2 agrees to buy fruit juice and cola and make coffee. Person1 reminds Person2 to buy sugar. Person2 asks when the friends will arrive, and Person1 says in an hour. Person2 suggests buying apples since they already have bananas."
test_296,Person1 and Person2 meet at the Berlin station. Person1 suggests going to their apartment to escape the cold after waiting for 15 minutes. Person2 mentions a 19-hour bus ride but admits it was uncomfortable. Person1 suggests flying next time for health reasons.
test_297,"Person1 asks Person2 about their experience, work schedule, interest in traveling and meeting people, language skills, and public speaking abilities."
test_298,"Person1 calls Person2 to return a book, who apologizes for missing the call due to being out with friends for a picnic at Beihai Park. They had a great time and arrange to meet at a cafe to return the book."
test_299,"Peter declines an invitation for tea to water the garden, explaining it is dry. Person1 gets annoyed, but Peter finishes watering as it starts raining."
test_300,"Person1 suggests an emergency meeting, Person2 agrees to send a memo. Person1 wants to schedule it for when Ken returns, but Person2 says Ken is not back today. Person1 decides to proceed and update Ken later, emphasizing the importance of maintaining order."
test_301,"Person2 asks Person1 for stamps, Person1 weighs the letter and offers the option of sending it as an ordinary or registered letter. Person2 chooses registered, pays $7, receives change, and thanks Person1."
test_302,"Mr. Smith is diagnosed with an infection and is prescribed antibiotics and cream, which he can purchase at a discounted price from the pharmacy on the fourth floor."
test_303,"Person1 recommends tricolored pottery, embroidery, batik, and jade carving. Person2 chooses embroidery as a distinctively Chinese and easy-to-carry option."
test_304,"The Eiffel Tower, built in 1889 for the World's Fair, was the world's tallest structure until 1930, standing at 320m (1050ft) and named after Gustave Eiffel."
test_305,"Brian confirms his English skills, reveals he has been in the U.S. for three weeks, and mentions visiting Las Vegas before."
test_306,"Person1 gets frustrated with Person2 for not paying attention, but Person2 is worried about someone who is late. Person1 reassures Person2, but Person2 continues to express concern. Person1 suggests that the person may be on their way home."
test_307,"Person1 warns Person2 about potential trouble in their current actions, but Person2 dismisses the concern and accuses Person1 of being negative."
test_308,"Person1 claims that John goes on dates with her seven times a week, which Person2 sees as a significant sign. They both agree that John may have developed feelings for Person1 and that they are well-suited for each other."
test_309,"Person1 and Person2 discuss historic landmarks and figures in London, including Nelson's Column, Westminster Abbey, and the Tower of London. They also mention Queen Elizabeth I and Margaret Thatcher's contributions to British history. They talk about visiting the Tower of London and Madame Tussaud's waxworks museum."
test_310,"Person1 tells Person2 about new courses and more homework. Person2 is surprised that Person1 likes science, thinking they would prefer PE. Person1 defends their interest in science and asserts their cleverness. Person2 hopes this is true."
test_311,"Person1 expresses gratitude for baby shower gifts, including a bib and stroller. Suddenly, her water breaks and she needs to go to the hospital."
test_312,"Person1 wants to go to China for sight-seeing and asks Person2 to join, but Person2 declines due to being busy."
test_313,"Tim and Karren exchange pleasantries, expressing their enjoyment of the conversation and the hope of meeting again soon. They bid each other farewell."
test_314,"Person1 asks Person2 about seeing Michael and his new motorcycle. Person2 confirms and enjoys riding it, despite Person1's concern. Person2 prefers a bicycle for safety."
test_315,"Person2 can speak English, French, and Chinese. They can carry on a simple conversation in French but can speak English better than they can read and write it. They used to be an interpreter and believe their English is good enough for desk work in an American firm."
test_316,"Person2 mistakenly believes they are speaking to Naomi, but Person1 clarifies they are speaking to Naomi's sister, Nancy. Person2 asks Person1 to tell Naomi that Andy called."
test_317,"Flight 513 to New York is canceled, Person1 is frustrated and asks for seats on another airline. Person2 offers a 50% discount on tomorrow's flight as an apology."
test_318,"Person1 suggests going to Burger Queen for lunch because of their delicious cheese burgers. Person2 agrees and mentions their love for the milkshakes. Person1 comments on the long line, attributing it to the popularity of the cheese burgers. Person2 agrees, saying it's worth the wait. Person1 suggests trying the French fries with mayonnaise sauce. Person2 expresses concern about fried food, but Person1 reassures them. Person2 mentions being hungry, and Person1 tells them to be patient for good food."
test_319,Person1 informs Person2 about the overweight luggage and suggests paying the excess charge. Person2 agrees and asks for a fragile label.
test_320,"Person1's dry throat prompts Person2 to suggest getting a drink. Person1 agrees, expressing thirst, and wants a soda. Person2 advises against it, suggesting water instead. Person1 agrees and wants water to quench their thirst."
test_321,"Mr. Green of AB company had to cancel his appointment with Manager Liang due to an urgent case, but will reschedule."
test_322,"Person1 wants enameled leather shoes in size 30. Person2 suggests a pair, but the heel is tight. Person2 assures Person1 that the shoes will stretch and Person1 buys them."
test_323,"Person2 struggles to write a project report and seeks help from Person1, who initially mocks them but later apologizes and provides guidance on the report's content and format. Person1 agrees to assist with Microsoft Word but advises Person2 to learn it for future tasks."
test_324,"Person 2 calls Pizza House to place an order. Person 1 suggests a two-for-one special, but Person 2 declines and orders a medium pizza instead. Person 1 offers seafood or banana and pineapple pizza as specials. Person 2 chooses seafood pizza with thin crust. Person 1 confirms the order, gives the total cost and delivery time, but realizes they need Person 2's address. Person 2 apologizes and provides the address as ""holyrood 9A."""
test_325,"Person1 asks for the menu, orders prawn cocktail and tomato soup, but is informed that tomato soup is not available. They agree to try the egg soup instead. Person1 also orders steak with onion and black coffee. They decide to have a glass of mineral water and decline any additional items. Person2 says they will return soon."
test_326,"Person1 describes the living room, dining room, and bedrooms of the house, while Person2 expresses interest and asks about the kitchen and washrooms."
test_327,Person2 complains about a scratched stereo and noise leakage. Person1 suggests it's a wearing issue. Person2 wants a solution and mentions a receipt problem.
test_328,"Person1 reminds Person2 about the approaching deadline to make a dormitory deposit, while Person2 considers living off-campus due to noise concerns."
test_329,Person1 enjoys browsing secondhand bookstores and finds an old book of children's stories. Person2 shows them a newer book and dismisses the value of the books on the shelf. Person1 discovers a potentially valuable book with a note from 1893 and plans to research the author. Person2 believes their own purchase is better.
test_330,"Person1 welcomes Person2 to Beijing Tasty Restaurant and offers assistance. Person2 requests a window table, but only a center table is available. Person2 agrees and orders food. Person1 suggests Beijing Duck. Person2 asks for a 20-minute delay as they wait for a friend, which Person1 agrees to."
test_331,Person1 wants to send an important certificate and a watch. Person2 suggests using certified mail for the certificate and registered mail for the watch.
test_332,"Sally asks John to read a letter from Tom, who expresses excitement about their visit in January and invites them to call him upon arrival."
test_333,"Person1 is frustrated about not being able to use library computers for their assignment, while Person2 sympathizes and hopes to own a computer someday."
test_334,"Person1 and Person2 discuss the weather, with Person2 suggesting a picnic despite Person1's concerns about rain."
test_335,A person confirms they are at the Reference Desk and asks for general information on computers. Another person suggests looking at computer magazines.
test_336,"Customer arrives at French Garden Restaurant, is seated by host, orders water, tuna sandwich, and vegetable soup from waitress."
test_337,"Person1 offers Person2 a drink and appetizer. Person2 orders lemonade and barbeque wings. Later, Person2 orders baby-back ribs."
test_338,"The waiter asks if the customer wants anything else, the customer requests water and decides to have coffee with dinner. The customer also asks to order dessert later."
test_339,"Person1 and Person2 discuss hypothetical scenarios involving dating, winning the lottery, and getting married, jokingly sharing their reactions."
